City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Skegness,GB,2022-05-16 15:46:26,53.1436,0.3363,73.47,77,66,14.03
282,Saint Anthony,US,2022-05-16 15:46:27,45.0205,-93.218,67.75,44,0,16.11
283,Clyde River,CA,2022-05-16 15:41:59,70.4692,-68.5914,23.23,100,20,3.44
284,Tuatapere,NZ,2022-05-16 15:46:27,-46.1333,167.6833,53.33,94,98,2.73
285,Soe,ID,2022-05-16 15:46:28,-9.8607,124.284,63.68,89,3,4.07
286,Kununurra,AU,2022-05-16 15:46:28,-15.7667,128.7333,71.58,88,0,0.0
287,Saldanha,ZA,2022-05-16 15:46:28,-33.0117,17.9442,68.95,46,34,10.11
288,Mafeteng,LS,2022-05-16 15:46:29,-29.823,27.2374,55.04,44,0,3.47
289,Corinto,GR,2022-05-16 15:46:29,37.9407,22.9573,77.41,61,46,2.91
290,Simpang,ID,2022-05-16 15:46:29,-1.2667,104.0833,74.68,97,96,1.77
291,Ucluelet,CA,2022-05-16 15:46:30,48.9329,-125.5528,48.09,93,83,9.31
292,Shagonar,RU,2022-05-16 15:46:30,51.5333,92.8,57.52,72,99,1.52
293,Krutinka,RU,2022-05-16 15:46:31,56.0055,71.5113,54.77,86,81,9.42
294,Poum,NC,2022-05-16 15:46:31,-20.2333,164.0167,76.41,77,34,15.61
295,Kurchum,KZ,2022-05-16 15:46:31,48.5722,83.6542,61.95,55,9,7.02
296,Constitucion,CL,2022-05-16 15:46:32,-35.3333,-72.4167,61.83,51,3,3.11
297,Tura,IN,2022-05-16 15:46:32,25.5198,90.2201,72.73,97,93,5.3
298,Shenjiamen,CN,2022-05-16 15:46:32,29.9576,122.298,61.93,71,11,7.54
299,Torbay,CA,2022-05-16 15:46:33,47.6666,-52.7314,51.28,67,75,10.36
300,Cottonwood Heights,US,2022-05-16 15:46:33,40.6197,-111.8102,73.98,37,0,1.99
301,Karratha,AU,2022-05-16 15:46:33,-20.7377,116.8463,74.1,76,99,7.74
302,Pavilosta,LV,2022-05-16 15:46:34,56.8879,21.1859,48.11,66,0,13.76
303,Ewa Beach,US,2022-05-16 15:46:34,21.3156,-158.0072,74.08,82,20,3.44
304,Ariano Irpino,IT,2022-05-16 15:46:35,41.1489,15.0833,73.38,77,100,10.36
305,Oliveira Dos Brejinhos,BR,2022-05-16 15:46:35,-12.3169,-42.8961,93.65,30,100,1.61
306,Port Macquarie,AU,2022-05-16 15:46:35,-31.4333,152.9167,60.89,86,91,5.91
307,Isabela,PH,2022-05-16 15:46:36,6.7085,121.9711,78.85,88,87,3.65
308,Half Moon Bay,US,2022-05-16 15:46:36,37.4636,-122.4286,61.66,85,100,16.11
309,Twentynine Palms,US,2022-05-16 15:46:37,34.1356,-116.0542,83.07,24,1,4.0
310,Zaysan,KZ,2022-05-16 15:46:37,47.4667,84.8667,61.5,48,6,6.73
311,Broome,US,2022-05-16 15:46:37,42.2506,-75.833,74.37,71,20,10.36
312,Chernyshevskiy,RU,2022-05-16 15:46:38,63.0128,112.4714,32.43,96,42,0.78
313,Dimbokro,CI,2022-05-16 15:46:38,6.6451,-4.7048,91.62,50,96,6.85
314,Bida,NG,2022-05-16 15:46:38,9.0833,6.0167,103.14,24,18,2.08
315,Nurota,UZ,2022-05-16 15:46:39,40.5614,65.6886,75.87,27,85,5.64
316,Paamiut,GL,2022-05-16 15:46:39,61.994,-49.6678,34.21,77,5,16.17
317,Pangnirtung,CA,2022-05-16 15:47:40,66.1451,-65.7125,24.8,80,20,10.36
318,Middle Island,US,2022-05-16 15:47:40,40.8843,-72.9373,75.74,83,75,8.05
319,Harboore,DK,2022-05-16 15:47:40,56.6175,8.1807,64.18,65,100,10.98
320,Mitchell,US,2022-05-16 15:44:39,43.7094,-98.0298,71.11,44,0,3.0
321,Makakilo City,US,2022-05-16 15:44:15,21.3469,-158.0858,72.68,82,20,3.44
322,Kanniyakumari,IN,2022-05-16 15:47:41,8.0833,77.5667,80.4,84,100,18.99
323,Verkhoyansk,RU,2022-05-16 15:47:41,67.5447,133.385,22.14,98,94,2.21
324,Sibolga,ID,2022-05-16 15:47:42,1.7427,98.7792,78.01,83,100,2.71
325,Barcelos,PT,2022-05-16 15:47:42,41.5388,-8.6151,71.92,65,45,13.94
326,Along,IN,2022-05-16 15:45:13,28.1667,94.7667,70.3,100,100,1.74
327,Coracao De Jesus,BR,2022-05-16 15:47:43,-16.6853,-44.365,80.2,49,74,3.8
328,Los Llanos De Aridane,ES,2022-05-16 15:47:43,28.6585,-17.9182,70.12,72,40,7.0
329,Yelniki,RU,2022-05-16 15:47:43,54.6207,43.876,49.21,86,100,10.27
330,Harbour Breton,CA,2022-05-16 15:47:44,47.4833,-55.7983,43.63,83,100,3.71
331,Muroto,JP,2022-05-16 15:47:44,33.2833,134.15,62.51,79,100,5.06
332,Akita,JP,2022-05-16 15:47:44,39.7167,140.1167,52.2,60,95,5.3
333,Vernon,CA,2022-05-16 15:47:45,50.2581,-119.2691,53.62,84,100,5.75
334,Kahului,US,2022-05-16 15:47:45,20.8947,-156.47,71.83,72,0,6.91
335,Vershino-Darasunskiy,RU,2022-05-16 15:47:46,52.35,115.5167,43.21,45,46,4.05
336,Sinj,HR,2022-05-16 15:47:46,43.7036,16.6394,75.81,65,21,4.16
337,Matamoros,MX,2022-05-16 15:47:46,25.5333,-103.25,86.4,17,7,6.17
338,Saint-Augustin,CA,2022-05-16 15:47:47,51.226,-58.6502,43.3,55,100,10.6
339,Ostersund,SE,2022-05-16 15:47:47,63.1792,14.6357,41.45,60,40,18.41
340,Bourg-En-Bresse,FR,2022-05-16 15:47:47,46.1667,5.1667,84.02,34,9,1.41
341,Nago,JP,2022-05-16 15:47:48,26.5881,127.9761,65.25,93,100,12.64
342,Uvalde,US,2022-05-16 15:47:48,29.3669,-99.767,79.79,61,0,13.8
343,Trairi,BR,2022-05-16 15:47:48,-3.2778,-39.2689,84.88,69,74,12.08
344,Touros,BR,2022-05-16 15:47:49,-5.1989,-35.4608,85.06,70,87,14.14
345,Pilas,ES,2022-05-16 15:47:49,37.3034,-6.301,86.34,31,3,11.41
346,Stephenville,US,2022-05-16 15:47:50,32.2207,-98.2023,87.76,50,0,9.22
347,Vardo,NO,2022-05-16 15:47:50,70.3705,31.1107,39.18,81,75,21.85
348,Lamu,KE,2022-05-16 15:47:50,-2.2717,40.902,80.82,81,12,14.65
349,Kuchinarai,TH,2022-05-16 15:47:51,16.541,104.05,72.25,84,100,7.87
350,Muzhi,RU,2022-05-16 15:47:51,65.3667,64.6667,52.07,68,90,5.7
351,Shambu,ET,2022-05-16 15:47:51,9.5667,37.1,60.35,62,21,5.44
352,Devils Lake,US,2022-05-16 15:47:52,48.1128,-98.8651,57.31,56,0,5.75
353,Ixtapa,MX,2022-05-16 15:47:52,20.7,-105.2,87.57,34,95,4.56
354,Thayetmyo,MM,2022-05-16 15:47:53,19.3167,95.1833,89.96,56,92,7.54
355,Borovichi,RU,2022-05-16 15:47:53,58.3878,33.9155,47.41,90,100,7.34
356,Mkushi,ZM,2022-05-16 15:47:53,-13.6202,29.3939,61.3,69,6,6.53
357,Clarksburg,US,2022-05-16 15:44:27,39.2807,-80.3445,64.85,88,100,10.36
358,Ploemeur,FR,2022-05-16 15:47:54,47.7333,-3.4333,67.86,72,75,11.5
359,Borogontsy,RU,2022-05-16 15:47:54,62.6683,131.1683,36.23,94,100,5.91
360,Gizo,SB,2022-05-16 15:47:54,-8.103,156.8419,82.13,71,7,2.82
361,Havelock,US,2022-05-16 15:47:55,34.8791,-76.9013,83.97,79,75,14.97
362,Zyryanovsk,KZ,2022-05-16 15:47:55,49.7386,84.2719,58.89,67,15,1.1
363,Baiyin,CN,2022-05-16 15:47:56,36.5583,104.2081,58.75,12,57,9.55
364,Alice Springs,AU,2022-05-16 15:48:56,-23.7,133.8833,51.35,66,40,0.0
365,Erba,IT,2022-05-16 15:48:56,45.8096,9.2312,84.45,52,59,2.62
366,Houma,US,2022-05-16 15:46:28,29.5958,-90.7195,86.0,72,0,5.75
367,Ouesso,CG,2022-05-16 15:48:57,1.6136,16.0517,84.4,63,86,2.44
368,Madison,US,2022-05-16 15:48:57,34.7334,-86.5667,78.1,68,20,9.22
369,Banda Aceh,ID,2022-05-16 15:48:58,5.5577,95.3222,81.77,78,100,5.93
370,Greenfield,US,2022-05-16 15:48:20,42.9614,-88.0126,71.91,33,0,16.11
371,Srednekolymsk,RU,2022-05-16 15:48:58,67.45,153.6833,32.32,99,99,5.3
372,Madhupur,IN,2022-05-16 15:48:58,24.25,86.65,93.45,43,80,7.76
373,Anloga,GH,2022-05-16 15:48:59,5.7947,0.8973,84.31,73,98,13.31
374,Klaksvik,FO,2022-05-16 15:48:59,62.2266,-6.589,52.72,87,36,22.26
375,Narsaq,GL,2022-05-16 15:49:00,60.9167,-46.05,48.42,54,99,4.27
376,Port Hardy,CA,2022-05-16 15:45:22,50.6996,-127.4199,46.58,76,40,4.61
377,Wanaka,NZ,2022-05-16 15:49:00,-44.7,169.15,49.93,93,39,5.91
378,Whitehorse,CA,2022-05-16 15:45:11,60.7161,-135.0538,38.17,76,100,3.44
379,Prieska,ZA,2022-05-16 15:49:00,-29.6641,22.7474,70.79,31,0,6.89
380,Jeremie,HT,2022-05-16 15:49:01,18.65,-74.1167,84.51,64,100,2.01
381,Chuy,UY,2022-05-16 15:49:01,-33.6971,-53.4616,55.11,77,62,17.76
382,Todos Santos,MX,2022-05-16 15:49:02,23.45,-110.2167,68.67,82,99,7.74
383,Artyom,AZ,2022-05-16 15:49:02,40.4723,50.333,60.94,83,100,34.61
384,Dunedin,NZ,2022-05-16 15:46:28,-45.8742,170.5036,57.79,62,55,8.99
385,Bardiyah,LY,2022-05-16 15:49:02,31.7561,25.0865,71.62,56,0,10.92
386,Te Anau,NZ,2022-05-16 15:49:03,-45.4167,167.7167,54.37,93,96,4.68
387,Toktogul,KG,2022-05-16 15:49:03,41.8708,72.9402,62.47,56,51,1.61
388,Pokrovsk,UA,2022-05-16 15:49:04,48.282,37.1758,56.84,58,91,8.61
389,Lufilufi,WS,2022-05-16 15:49:04,-13.8745,-171.5986,76.78,78,100,14.74
390,Jacksonville,US,2022-05-16 15:48:28,30.3322,-81.6556,86.11,59,40,10.36
391,Urumqi,CN,2022-05-16 15:49:05,43.801,87.6005,67.15,40,0,2.24
392,Saint-Joseph,RE,2022-05-16 15:49:05,-21.3667,55.6167,71.98,81,90,13.69
393,Marathon,US,2022-05-16 15:49:05,44.9,-89.7668,65.73,42,0,17.27
394,Seydi,TM,2022-05-16 15:49:06,39.4816,62.9137,86.9,13,1,5.48
395,Lakhdenpokhya,RU,2022-05-16 15:49:06,61.5198,30.1992,47.82,73,100,9.15
396,Luanda,AO,2022-05-16 15:47:35,-8.8368,13.2343,82.4,78,20,10.36
397,Sao Joao Da Barra,BR,2022-05-16 15:49:07,-21.6403,-41.0511,82.49,60,100,6.44
398,Freistadt,AT,2022-05-16 15:49:07,48.511,14.5045,75.42,57,52,5.79
399,Ambilobe,MG,2022-05-16 15:49:07,-13.2,49.05,73.51,81,2,1.97
400,Lucea,JM,2022-05-16 15:49:08,18.451,-78.1736,86.86,69,86,9.48
401,Bambous Virieux,MU,2022-05-16 15:49:08,-20.3428,57.7575,77.25,69,40,13.8
402,Gamba,GA,2022-05-16 15:49:08,-2.65,10.0,81.52,78,100,9.04
403,Cherskiy,RU,2022-05-16 15:49:09,68.75,161.3,34.03,89,100,9.04
404,Kalayaan,PH,2022-05-16 15:49:09,14.35,121.5667,74.25,91,100,3.58
405,Kenai,US,2022-05-16 15:49:10,60.5544,-151.2583,44.02,81,0,0.0
406,Moranbah,AU,2022-05-16 15:49:10,-22.0016,148.0466,74.16,64,100,6.2
407,Qostanay,KZ,2022-05-16 15:49:11,53.1667,63.5833,62.89,48,0,13.42
408,Brainerd,US,2022-05-16 15:49:11,46.358,-94.2008,58.66,41,0,16.11
409,Pleszew,PL,2022-05-16 15:49:11,51.8964,17.7855,66.04,52,100,5.12
410,Hualmay,PE,2022-05-16 15:49:12,-11.0964,-77.6139,70.54,66,78,10.02
411,Fayaoue,NC,2022-05-16 15:50:12,-20.65,166.5333,76.5,80,58,16.87
412,Boralday,KZ,2022-05-16 15:50:13,43.3578,76.8594,64.26,63,40,4.47
413,Las Palmas,ES,2022-05-16 15:50:13,28.4204,-14.0131,72.39,64,20,14.97
414,Slantsy,RU,2022-05-16 15:50:14,59.1182,28.0914,51.85,52,79,9.37
415,Basco,PH,2022-05-16 15:50:15,20.4487,121.9702,79.88,82,99,22.93
416,Mount Isa,AU,2022-05-16 15:50:15,-20.7333,139.5,67.77,56,0,10.36
417,Khadro,PK,2022-05-16 15:50:16,26.1472,68.7176,93.76,16,0,23.6
418,Merauke,ID,2022-05-16 15:50:16,-8.4667,140.3333,78.03,73,98,7.85
419,Dickinson,US,2022-05-16 15:50:16,29.4608,-95.0513,88.12,69,0,11.5
420,Jijiga,ET,2022-05-16 15:50:17,9.35,42.8,71.46,50,41,11.56
421,Papara,BR,2022-05-16 15:50:17,-3.9839,-38.7273,85.96,68,91,7.23
422,Caribou,US,2022-05-16 15:50:18,46.8606,-68.012,61.47,88,100,5.75
423,Remanso,BR,2022-05-16 15:50:18,-9.6179,-42.0831,85.5,50,99,6.89
424,Koutiala,ML,2022-05-16 15:50:18,12.3917,-5.4642,102.49,20,80,7.29
425,Lebedinyy,RU,2022-05-16 15:50:19,58.5167,125.5167,26.6,98,100,3.27
426,Altamira,BR,2022-05-16 15:50:19,-3.2033,-52.2064,82.49,83,75,3.44
427,Tailai,CN,2022-05-16 15:50:20,46.3833,123.4,58.37,29,90,12.86
428,Drumheller,CA,2022-05-16 15:46:06,51.4617,-112.7101,65.07,41,5,4.61
429,Orlik,RU,2022-05-16 15:50:20,52.5178,99.825,51.94,63,100,2.17
430,Pingshan,CN,2022-05-16 15:50:21,22.9938,114.7131,62.49,90,71,2.57
431,Bagdarin,RU,2022-05-16 15:50:21,54.4333,113.6,44.38,58,90,4.7
432,Kuloy,RU,2022-05-16 15:50:21,61.0305,42.4925,52.05,81,100,6.15
433,Sorland,NO,2022-05-16 15:50:22,67.667,12.6934,39.06,62,94,16.87
434,Victoria,HK,2022-05-16 15:45:42,22.2855,114.1577,70.32,81,99,8.01
435,Yerbogachen,RU,2022-05-16 15:50:23,61.2767,108.0108,47.41,79,17,5.17
436,Tatawin,TN,2022-05-16 15:50:23,32.9297,10.4518,93.0,15,60,13.13
437,Goundam,ML,2022-05-16 15:50:24,16.4145,-3.6708,106.41,7,3,3.31
438,Lata,PT,2022-05-16 15:50:24,40.1629,-8.3327,72.91,64,79,8.12
439,Egvekinot,RU,2022-05-16 15:50:25,66.3167,-179.1667,21.65,88,27,1.5
440,Qaqortoq,GL,2022-05-16 15:50:25,60.7167,-46.0333,39.36,60,100,5.14
441,Leticia,CO,2022-05-16 15:50:25,-4.2153,-69.9406,82.45,78,40,3.44
442,Northam,GB,2022-05-16 15:50:26,51.0333,-4.2167,63.25,77,59,13.06
443,Iranshahr,IR,2022-05-16 15:50:26,27.2025,60.6848,98.94,7,0,11.5
444,Paramonga,PE,2022-05-16 15:50:26,-10.6667,-77.8333,70.32,69,68,9.19
445,Margate,GB,2022-05-16 15:50:27,51.3813,1.3862,69.12,74,11,15.79
446,Vila Velha,BR,2022-05-16 15:50:27,-20.3297,-40.2925,84.15,61,0,6.91
447,Beisfjord,NO,2022-05-16 15:50:28,68.3751,17.5988,38.05,81,92,7.96
448,Kot Addu,PK,2022-05-16 15:50:28,30.4692,70.9671,97.47,11,0,8.05
449,Pinawa,CA,2022-05-16 15:50:28,50.1489,-95.8811,41.0,76,100,7.61
450,Rundu,NA,2022-05-16 15:50:29,-17.9333,19.7667,71.74,24,5,6.46
451,Dong Hoi,VN,2022-05-16 15:50:29,17.4833,106.6,70.75,84,100,11.74
452,Grand Gaube,MU,2022-05-16 15:50:29,-20.0064,57.6608,77.4,69,51,5.99
453,Ambon,ID,2022-05-16 15:50:30,-3.6954,128.1814,77.14,94,40,2.3
454,Mangai,CD,2022-05-16 15:51:30,-4.05,19.5333,83.25,55,82,1.43
455,Chino Valley,US,2022-05-16 15:51:31,34.7575,-112.4538,82.11,13,0,5.75
456,Okoneshnikovo,RU,2022-05-16 15:51:31,54.8377,75.0834,65.98,55,68,18.7
457,Nishihara,JP,2022-05-16 15:51:31,26.1842,127.7558,64.45,97,100,10.36
458,Seoul,KR,2022-05-16 15:47:24,37.5683,126.9778,58.6,75,20,6.91
459,Portland,US,2022-05-16 15:50:10,45.5234,-122.6762,59.49,76,40,13.8
460,Tomatlan,MX,2022-05-16 15:51:32,19.9333,-105.25,86.49,36,98,4.9
461,Muncar,ID,2022-05-16 15:51:32,-8.4333,114.3333,76.62,89,70,1.7
462,Ibra,OM,2022-05-16 15:51:33,22.6906,58.5334,86.32,23,0,12.73
463,Sotnikovskoye,RU,2022-05-16 15:51:33,45.0039,43.7772,59.92,70,81,8.59
464,Auki,SB,2022-05-16 15:51:33,-8.7676,160.7034,77.81,85,96,2.51
465,Berlevag,NO,2022-05-16 15:51:34,70.8578,29.0864,37.35,75,75,24.16
466,Kawalu,ID,2022-05-16 15:51:34,-7.3817,108.2082,74.17,97,89,0.94
467,Pare,ID,2022-05-16 15:51:34,-7.7679,112.198,74.79,90,89,5.21
468,Carutapera,BR,2022-05-16 15:51:35,-1.195,-46.02,87.31,62,97,9.78
469,Martapura,ID,2022-05-16 15:51:35,-3.4167,114.85,77.09,100,40,3.44
470,Mbour,SN,2022-05-16 15:51:35,14.422,-16.9638,86.85,63,63,17.54
471,Maragogi,BR,2022-05-16 15:51:36,-9.0122,-35.2225,82.99,76,67,8.34
472,Champerico,GT,2022-05-16 15:51:36,14.3,-91.9167,88.34,61,41,7.81
473,Novoagansk,RU,2022-05-16 15:51:37,61.9449,76.6625,55.29,72,98,6.85
474,Norrkoping,SE,2022-05-16 15:51:37,58.5942,16.1826,60.19,25,0,10.36
475,Sinnamary,GF,2022-05-16 15:51:37,5.3833,-52.95,82.85,80,99,10.0
476,Griffith,US,2022-05-16 15:51:38,41.5284,-87.4237,73.94,45,0,13.8
477,Snasa,NO,2022-05-16 15:51:38,64.2457,12.3778,42.21,59,90,13.0
478,Alofi,NU,2022-05-16 15:51:39,-19.0595,-169.9187,71.49,83,75,8.05
479,San Fernando,PH,2022-05-16 15:51:39,15.0286,120.6898,80.33,95,100,5.97
480,Aksu,CN,2022-05-16 15:51:39,41.1231,80.2644,69.91,36,64,16.02
481,Namibe,AO,2022-05-16 15:51:40,-15.1961,12.1522,75.83,69,0,11.5
482,Bonavista,CA,2022-05-16 15:51:40,48.6499,-53.1147,39.81,78,98,8.46
483,Altay,CN,2022-05-16 15:51:40,47.8667,88.1167,54.01,74,60,2.55
484,Flinders,AU,2022-05-16 15:51:41,-34.5833,150.8552,59.05,73,11,3.0
485,Haines Junction,CA,2022-05-16 15:51:41,60.7522,-137.5108,37.35,75,100,2.3
486,Riohacha,CO,2022-05-16 15:51:42,11.5444,-72.9072,87.91,66,75,11.5
487,Portlethen,GB,2022-05-16 15:51:42,57.0547,-2.1307,50.04,95,40,10.36
488,Taraz,KZ,2022-05-16 15:51:42,42.9,71.3667,72.01,68,100,0.0
489,Orchard Homes,US,2022-05-16 15:51:43,46.8633,-114.0484,59.4,82,75,4.0
490,Asind,IN,2022-05-16 15:51:43,25.7333,74.3333,90.52,19,0,10.09
491,Saint-Paul,RE,2022-05-16 15:51:43,-21.0096,55.2707,73.51,81,92,4.68
492,Chara,RU,2022-05-16 15:51:44,56.9064,118.2631,33.01,84,85,3.6
493,Zhirnov,RU,2022-05-16 15:51:44,48.1709,41.1261,59.2,50,52,11.27
494,San Luis,AR,2022-05-16 15:51:45,-33.295,-66.3356,54.34,24,0,9.26
495,Deputatskiy,RU,2022-05-16 15:51:45,69.3,139.9,17.55,97,100,2.1
496,Kharan,PK,2022-05-16 15:51:45,28.5833,65.4167,89.49,10,0,8.46
497,Buala,SB,2022-05-16 15:51:46,-8.145,159.5921,79.09,82,51,3.22
498,Shingu,JP,2022-05-16 15:51:46,33.7333,135.9833,58.5,92,100,3.6
499,Port Arthur,CN,2022-05-16 15:51:46,38.8,121.2667,59.92,75,1,4.92
500,Hervey Bay,AU,2022-05-16 15:51:47,-25.2986,152.8535,71.02,96,3,4.0
501,Ericeira,PT,2022-05-16 15:52:48,38.9627,-9.4156,71.28,89,75,14.97
502,Astoria,US,2022-05-16 15:52:48,46.1879,-123.8313,51.69,81,100,6.91
503,Ossora,RU,2022-05-16 15:52:49,59.2353,163.0719,33.6,99,100,3.76
504,Roma,US,2022-05-16 15:52:49,43.2128,-75.4557,77.68,71,100,5.75
505,Port Keats,AU,2022-05-16 15:52:50,-14.25,129.55,76.08,81,1,2.68
506,Rio Gallegos,AR,2022-05-16 15:52:50,-51.6226,-69.2181,39.25,75,0,4.61
507,Port-Gentil,GA,2022-05-16 15:52:50,-0.7193,8.7815,84.16,84,40,10.36
508,Henties Bay,NA,2022-05-16 15:52:51,-22.116,14.2845,70.59,50,1,10.27
509,Haverfordwest,GB,2022-05-16 15:52:51,51.8017,-4.9691,61.05,84,73,8.99
510,Sao Lourenco Do Sul,BR,2022-05-16 15:50:22,-31.3653,-51.9783,58.32,57,13,17.18
511,Kamenka,RU,2022-05-16 15:52:51,51.3223,42.7678,51.04,71,44,10.6
512,Kihei,US,2022-05-16 15:52:52,20.785,-156.4656,71.83,82,0,6.91
513,Ulaangom,MN,2022-05-16 15:52:52,49.9811,92.0667,63.39,40,100,13.6
514,La Plata,AR,2022-05-16 15:50:06,-34.9215,-57.9545,57.04,64,93,18.21
515,Oranjemund,NA,2022-05-16 15:52:53,-28.55,16.4333,68.68,44,1,4.65
516,Oranzherei,RU,2022-05-16 15:52:53,45.8476,47.5663,66.49,48,55,16.46
517,Ambunti,PG,2022-05-16 15:52:53,-4.2365,142.8448,74.68,97,98,2.06
518,Kerema,PG,2022-05-16 15:52:54,-7.9631,145.7785,77.13,89,18,4.68
519,Maumere,ID,2022-05-16 15:52:54,-8.6199,122.2111,80.38,81,22,0.87
520,Velizh,RU,2022-05-16 15:52:54,55.6056,31.1967,50.54,61,81,8.05
521,Teluknaga,ID,2022-05-16 15:52:55,-6.0989,106.6381,79.18,94,20,2.3
522,Nanfeng,CN,2022-05-16 15:52:56,23.7434,111.7959,60.75,97,25,0.27
523,Laramie,US,2022-05-16 15:48:10,41.3114,-105.5911,72.95,27,0,8.05
524,Semey,KZ,2022-05-16 15:52:57,50.4111,80.2275,70.29,34,98,6.26
525,Selma,US,2022-05-16 15:49:02,36.5708,-119.6121,69.17,51,1,10.96
526,Valle De Allende,MX,2022-05-16 15:52:57,26.9333,-105.4,84.09,15,100,10.27
527,Padang,ID,2022-05-16 15:52:58,-0.9492,100.3543,79.63,81,100,3.36
528,Okhotsk,RU,2022-05-16 15:52:58,59.3833,143.3,32.79,98,100,25.61
529,Musiri,IN,2022-05-16 15:52:58,10.9333,78.45,84.24,67,100,9.57
530,Boyolangu,ID,2022-05-16 15:52:59,-8.1181,111.8935,75.9,87,61,0.89
531,Oistins,BB,2022-05-16 15:52:59,13.0667,-59.5333,86.09,70,20,20.71
532,Burnie,AU,2022-05-16 15:52:59,-41.0667,145.9167,46.92,82,13,14.18
533,Yoichi,JP,2022-05-16 15:53:00,43.2039,140.7703,47.84,70,0,7.85
534,Fort Payne,US,2022-05-16 15:53:00,34.4442,-85.7197,78.01,63,0,0.0
535,Ilo,PE,2022-05-16 15:53:00,-17.6394,-71.3375,68.86,64,75,10.36
536,Kapit,MY,2022-05-16 15:53:01,2.0167,112.9333,74.61,99,99,0.16
537,Synya,RU,2022-05-16 15:53:01,65.3718,58.0387,36.1,99,100,3.58
538,Campoverde,PE,2022-05-16 15:53:02,-8.4753,-74.8058,78.49,98,100,2.57
539,Cururupu,BR,2022-05-16 15:53:02,-1.8283,-44.8683,85.12,71,100,6.71
540,Koumac,NC,2022-05-16 15:53:02,-20.5667,164.2833,73.38,82,13,4.07
541,Kauhajoki,FI,2022-05-16 15:53:03,62.4333,22.1833,48.18,46,95,11.03
542,Vieques,PR,2022-05-16 15:53:03,18.425,-65.8329,87.49,66,40,19.57
543,Dahanu,IN,2022-05-16 15:53:04,19.9667,72.7333,83.73,80,2,11.23
544,Pahrump,US,2022-05-16 15:50:51,36.2083,-115.9839,80.26,24,25,3.0
545,Umm Lajj,SA,2022-05-16 15:53:04,25.0213,37.2685,81.93,63,44,11.05
546,Clarence Town,AU,2022-05-16 15:53:04,-32.5833,151.7833,59.81,83,0,5.23
547,Tignere,CM,2022-05-16 15:53:05,7.3667,12.65,79.95,60,95,2.01
548,Zaria,NG,2022-05-16 15:54:05,11.1113,7.7227,99.01,10,12,11.95
549,Ponezhukay,RU,2022-05-16 15:54:06,44.8876,39.3855,67.89,75,76,7.63
550,Codajas,BR,2022-05-16 15:54:06,-3.8367,-62.0569,76.19,95,100,2.51
551,Praia,CV,2022-05-16 15:54:07,14.9215,-23.5087,90.14,33,0,26.46
552,Escarcega,MX,2022-05-16 15:54:07,18.6089,-90.7454,94.35,32,0,2.68
553,Homer,US,2022-05-16 15:54:07,59.6425,-151.5483,48.04,81,65,5.01
554,Buraydah,SA,2022-05-16 15:54:08,26.326,43.975,100.85,9,0,11.72
555,Smithers,CA,2022-05-16 15:54:08,54.7804,-127.1743,44.92,87,100,3.44
556,Omboue,GA,2022-05-16 15:54:09,-1.5746,9.2618,80.76,82,100,6.8
557,Khani,GE,2022-05-16 15:54:09,41.9563,42.9566,54.97,94,85,1.52
558,Maniitsoq,GL,2022-05-16 15:54:09,65.4167,-52.9,32.36,64,0,8.57
559,Xining,CN,2022-05-16 15:54:10,36.6167,101.7667,50.49,38,2,2.26
560,Thabazimbi,ZA,2022-05-16 15:54:10,-24.5917,27.4116,64.2,43,45,3.94
561,Ngunguru,NZ,2022-05-16 15:54:11,-35.6167,174.5,62.24,91,50,8.3
